Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Atlanta,United States,FH-14350,Fred Harton,8/23/2019,CA-2019-165624,30318,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",South,4020,Consumer,8/28/2019,Standard Class,Georgia,Appliances,0,6.7236,3,25.86
Office Supplies,Atlanta,United States,FH-14350,Fred Harton,8/23/2019,CA-2019-165624,30318,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,South,4014,Consumer,8/28/2019,Standard Class,Georgia,Appliances,0,152.0232,3,542.94
Office Supplies,Henderson,United States,CC-12685,Craig Carroll,1/9/2019,CA-2019-119480,42420,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,South,7092,Consumer,1/13/2019,Standard Class,Kentucky,Appliances,0,45.7632,3,163.44
Office Supplies,Arlington,United States,JM-15865,John Murray,12/20/2019,CA-2019-158148,22204,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,South,8866,Consumer,12/26/2019,Standard Class,Virginia,Appliances,0,10.881,3,36.27
Office Supplies,Montgomery,United States,BF-11080,Bart Folk,11/28/2018,CA-2018-163013,36116,OFF-AR-10001954,Newell 331,South,2198,Consumer,12/4/2018,Standard Class,Alabama,Art,0,3.9609,3,14.67
Office Supplies,Jonesboro,United States,HL-15040,Hunter Lopez,1/20/2018,US-2018-147627,72401,OFF-AR-10003811,Newell 327,South,1125,Consumer,1/26/2018,Standard Class,Arkansas,Art,0,1.7901,3,6.63
Office Supplies,Columbus,United States,AP-10915,Arthur Prichep,4/16/2020,US-2020-164588,31907,OFF-AR-10003056,Newell 341,South,4160,Consumer,4/23/2020,Standard Class,Georgia,Art,0,3.7236,3,12.84
Office Supplies,Smyrna,United States,PB-19105,Peter Bühler,9/22/2021,CA-2021-161970,30080,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",South,7039,Consumer,9/27/2021,Standard Class,Georgia,Art,0,6.4584,3,17.94
Office Supplies,Georgetown,United States,AA-10645,Anna Andreadi,9/4/2020,CA-2020-131205,40324,OFF-AR-10003469,Nontoxic Chalk,South,6040,Consumer,9/8/2020,Standard Class,Kentucky,Art,0,2.5344,3,5.28
Office Supplies,Mobile,United States,JK-15730,Joe Kamberova,9/29/2020,CA-2020-108616,36608,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,South,3501,Consumer,10/3/2020,Standard Class,Alabama,Binders,0,30.2112,3,62.94
Office Supplies,Marietta,United States,CK-12595,Clytie Kelty,8/13/2019,CA-2019-120516,30062,OFF-BI-10004187,3-ring staple pack,South,4796,Consumer,8/17/2019,Standard Class,Georgia,Binders,0,2.7072,3,5.64
Office Supplies,Henderson,United States,AH-10210,Alan Hwang,9/2/2021,CA-2021-146983,42420,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,South,9274,Consumer,9/6/2021,Standard Class,Kentucky,Binders,0,757.4112,3,1577.94
Office Supplies,Louisville,United States,JK-16090,Juliana Krohn,4/21/2019,CA-2019-107678,40214,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",South,6613,Consumer,4/28/2019,Standard Class,Kentucky,Binders,0,9.798,3,21.3
Office Supplies,Louisville,United States,ME-17725,Max Engle,5/9/2019,CA-2019-155635,40214,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",South,9786,Consumer,5/13/2019,Standard Class,Kentucky,Binders,0,23.9169,3,48.81
Office Supplies,Salem,United States,AM-10705,Anne McFarland,7/21/2021,CA-2021-104731,24153,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,South,6589,Consumer,7/27/2021,Standard Class,Virginia,Binders,0,7.1712,3,14.94
Office Supplies,Jonesboro,United States,HL-15040,Hunter Lopez,1/20/2018,US-2018-147627,72401,OFF-EN-10001539,Staple envelope,South,1126,Consumer,1/26/2018,Standard Class,Arkansas,Envelopes,0,10.9698,3,23.34
Office Supplies,Smyrna,United States,TP-21130,Theone Pippenger,1/24/2021,CA-2021-119669,30080,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,South,2376,Consumer,1/30/2021,Standard Class,Georgia,Fasteners,0,0.1134,3,5.67
Office Supplies,Decatur,United States,AH-10465,Amy Hunt,4/2/2021,CA-2021-145275,35601,OFF-LA-10001569,Avery 499,South,9670,Consumer,4/6/2021,Standard Class,Alabama,Labels,0,6.8724,3,14.94
Office Supplies,Atlanta,United States,FH-14350,Fred Harton,8/23/2019,CA-2019-165624,30318,OFF-LA-10003190,Avery 474,South,4015,Consumer,8/28/2019,Standard Class,Georgia,Labels,0,4.2336,3,8.64
Office Supplies,Fayetteville,United States,TS-21655,Trudy Schmidt,12/25/2020,CA-2020-148684,72701,OFF-PA-10003302,Xerox 1906,South,7893,Consumer,12/29/2020,Standard Class,Arkansas,Paper,0,49.9704,3,106.32
Office Supplies,Athens,United States,RD-19585,Rob Dowd,4/2/2018,CA-2018-164315,30605,OFF-PA-10004248,Xerox 1990,South,5683,Consumer,4/8/2018,Standard Class,Georgia,Paper,0,7.128,3,15.84
Office Supplies,Henderson,United States,CC-12685,Craig Carroll,1/9/2019,CA-2019-119480,42420,OFF-PA-10000474,Easy-staple paper,South,7091,Consumer,1/13/2019,Standard Class,Kentucky,Paper,0,49.9704,3,106.32
Office Supplies,Richmond,United States,MS-17770,Maxwell Schwartz,7/4/2018,CA-2018-138709,23223,OFF-PA-10004734,Southworth Structures Collection,South,7162,Consumer,7/9/2018,Standard Class,Virginia,Paper,0,10.92,3,21.84
Office Supplies,Columbus,United States,BD-11725,Bruce Degenhardt,4/22/2021,CA-2021-146192,31907,OFF-ST-10003716,Tennsco Double-Tier Lockers,South,8280,Consumer,4/26/2021,Standard Class,Georgia,Storage,0,87.7578,3,675.06
Office Supplies,Arlington,United States,GB-14575,Giulietta Baptist,12/17/2021,CA-2021-130309,22204,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,South,4342,Consumer,12/21/2021,Standard Class,Virginia,Storage,0,157.8702,3,544.38
Office Supplies,Hattiesburg,United States,BH-11710,Brosina Hoffman,12/7/2021,CA-2021-135587,39401,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",South,7855,Consumer,12/12/2021,Standard Class,Mississippi,Appliances,0,89.7792,4,320.64
Office Supplies,Chesapeake,United States,RF-19840,Roy Französisch,4/18/2020,CA-2020-139381,23320,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,South,7780,Consumer,4/22/2020,Standard Class,Virginia,Appliances,0,55.0584,4,203.92
Office Supplies,Little Rock,United States,IG-15085,Ivan Gibson,10/20/2021,CA-2021-158743,72209,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",South,2798,Consumer,10/27/2021,Standard Class,Arkansas,Art,0,4.1416,4,13.36
Office Supplies,Smyrna,United States,PG-18820,Patrick Gardner,4/8/2020,CA-2020-150000,30080,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,South,5508,Consumer,4/14/2020,Standard Class,Georgia,Envelopes,0,8.6016,4,17.92
Office Supplies,Newport News,United States,BD-11500,Bradley Drucker,9/16/2019,CA-2019-167696,23602,OFF-EN-10001539,Staple envelope,South,9401,Consumer,9/21/2019,Standard Class,Virginia,Envelopes,0,14.6264,4,31.12
Office Supplies,Jackson,United States,CS-11950,Carlos Soltero,10/24/2021,CA-2021-144365,39212,OFF-FA-10000735,Staples,South,9612,Consumer,10/30/2021,Standard Class,Mississippi,Fasteners,0,5.256,4,11.68
Office Supplies,Columbus,United States,EC-14050,Erin Creighton,12/12/2020,US-2020-169369,31907,OFF-PA-10004438,Xerox 1907,South,5252,Consumer,12/18/2020,Standard Class,Georgia,Paper,0,23.0864,4,49.12
Office Supplies,Roswell,United States,KM-16660,Khloe Miller,12/10/2019,US-2019-168732,30076,OFF-PA-10000520,Xerox 201,South,4007,Consumer,12/16/2019,Standard Class,Georgia,Paper,0,12.4416,4,25.92
Office Supplies,Columbia,United States,GB-14575,Giulietta Baptist,9/21/2019,CA-2019-158421,29203,OFF-PA-10001801,Xerox 193,South,6179,Consumer,9/26/2019,Standard Class,South Carolina,Paper,0,11.7208,4,23.92
Office Supplies,Salem,United States,AG-10675,Anna Gayman,6/9/2021,US-2021-146822,24153,OFF-PA-10000249,Easy-staple paper,South,8148,Consumer,6/14/2021,Standard Class,Virginia,Paper,0,23.0864,4,49.12
Office Supplies,Virginia Beach,United States,PO-18850,Patrick O'Brill,12/7/2018,CA-2018-159681,23464,OFF-PA-10003641,Xerox 1909,South,5279,Consumer,12/13/2018,Standard Class,Virginia,Paper,0,48.5392,4,105.52
Office Supplies,Auburn,United States,AM-10705,Anne McFarland,9/18/2020,CA-2020-145905,36830,OFF-ST-10003716,Tennsco Double-Tier Lockers,South,2016,Consumer,9/23/2020,Standard Class,Alabama,Storage,0,117.0104,4,900.08
Office Supplies,Georgetown,United States,AA-10645,Anna Andreadi,9/4/2020,CA-2020-131205,40324,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,South,6039,Consumer,9/8/2020,Standard Class,Kentucky,Storage,0,5.1968,4,129.92
Office Supplies,Hattiesburg,United States,JS-16030,Joy Smith,7/19/2020,CA-2020-163776,39401,OFF-ST-10002485,Rogers Deluxe File Chest,South,5987,Consumer,7/25/2020,Standard Class,Mississippi,Storage,0,0.879200000,4,87.92
Office Supplies,Newport News,United States,MK-18160,Mike Kennedy,5/4/2021,CA-2021-128755,23602,OFF-ST-10003306,Letter Size Cart,South,2468,Consumer,5/8/2021,Standard Class,Virginia,Storage,0,165.7176,4,571.44
Office Supplies,Athens,United States,RD-19585,Rob Dowd,4/2/2018,CA-2018-164315,30605,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,South,5685,Consumer,4/8/2018,Standard Class,Georgia,Appliances,0,40.274,5,154.9
Office Supplies,Murray,United States,LP-17095,Liz Preis,3/3/2021,CA-2021-121804,42071,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,South,1323,Consumer,3/8/2021,Standard Class,Kentucky,Appliances,0,19.656,5,72.8
Office Supplies,Richmond,United States,CB-12025,Cassandra Brandow,9/11/2021,US-2021-152898,23223,OFF-AP-10000027,Hoover Commercial SteamVac,South,9282,Consumer,9/15/2021,Standard Class,Virginia,Appliances,0,20.37,5,67.9
Office Supplies,Little Rock,United States,IG-15085,Ivan Gibson,10/20/2021,CA-2021-158743,72209,OFF-BI-10003364,Binding Machine Supplies,South,2800,Consumer,10/27/2021,Standard Class,Arkansas,Binders,0,70.008,5,145.85
Office Supplies,Columbus,United States,AR-10570,Anemone Ratner,7/14/2020,CA-2020-157588,31907,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,South,6957,Consumer,7/19/2020,Standard Class,Georgia,Binders,0,17.108,5,36.4
Office Supplies,Richmond,United States,BO-11425,Bobby Odegard,10/16/2021,CA-2021-158386,40475,OFF-BI-10003719,Large Capacity Hanging Post Binders,South,1554,Consumer,10/21/2021,Standard Class,Kentucky,Binders,0,57.385,5,124.75
Office Supplies,Richmond,United States,MS-17770,Maxwell Schwartz,7/4/2018,CA-2018-138709,23223,OFF-BI-10000145,Zipper Ring Binder Pockets,South,7163,Consumer,7/9/2018,Standard Class,Virginia,Binders,0,7.644,5,15.6
Office Supplies,Springfield,United States,BD-11605,Brian Dahlen,4/12/2020,CA-2020-112102,22153,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,South,1132,Consumer,4/16/2020,Standard Class,Virginia,Envelopes,0,28.755,5,63.9
Office Supplies,Jonesboro,United States,JP-15520,Jeremy Pistek,9/4/2020,CA-2020-117604,72401,OFF-PA-10001357,Xerox 1886,South,9602,Consumer,9/9/2020,Standard Class,Arkansas,Paper,0,114.96,5,239.5
Office Supplies,Atlanta,United States,FH-14350,Fred Harton,8/23/2019,CA-2019-165624,30318,OFF-PA-10002319,Xerox 1944,South,4016,Consumer,8/28/2019,Standard Class,Georgia,Paper,0,94.962,5,193.8
Office Supplies,Atlanta,United States,FH-14350,Fred Harton,8/23/2019,CA-2019-165624,30318,OFF-PA-10003893,Xerox 1962,South,4017,Consumer,8/28/2019,Standard Class,Georgia,Paper,0,9.63,5,21.4
Office Supplies,Roswell,United States,CS-12355,Christine Sundaresam,9/4/2019,CA-2019-142755,30076,OFF-PA-10001970,Xerox 1908,South,1118,Consumer,9/8/2019,Standard Class,Georgia,Paper,0,137.151,5,279.9
Office Supplies,Henderson,United States,CC-12685,Craig Carroll,1/9/2019,CA-2019-119480,42420,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",South,7094,Consumer,1/13/2019,Standard Class,Kentucky,Paper,0,24.2285,5,51.55
Office Supplies,Monroe,United States,BD-11605,Brian Dahlen,6/11/2019,US-2019-123960,71203,OFF-PA-10004451,Xerox 222,South,3038,Consumer,6/16/2019,Standard Class,Louisiana,Paper,0,15.552,5,32.4
Office Supplies,Jackson,United States,MT-17815,Meg Tillman,7/25/2020,CA-2020-104157,39212,OFF-PA-10004665,Advantus Motivational Note Cards,South,3580,Consumer,7/29/2020,Standard Class,Mississippi,Paper,0,32.095,5,65.5
Office Supplies,Arlington,United States,JK-15205,Jamie Kunitz,9/27/2019,CA-2019-125976,22204,OFF-PA-10001125,Xerox 1988,South,7846,Consumer,10/2/2019,Standard Class,Virginia,Paper,0,69.705,5,154.9
Office Supplies,Chesapeake,United States,CC-12220,Chris Cortes,11/14/2018,CA-2018-161634,23320,OFF-PA-10002262,Xerox 192,South,8341,Consumer,11/20/2018,Standard Class,Virginia,Paper,0,15.552,5,32.4
Office Supplies,Newport News,United States,MK-18160,Mike Kennedy,5/4/2021,CA-2021-128755,23602,OFF-PA-10004983,Xerox 23,South,2469,Consumer,5/8/2021,Standard Class,Virginia,Paper,0,15.552,5,32.4
Office Supplies,Richmond,United States,PG-18895,Paul Gonzalez,6/20/2021,US-2021-135986,23223,OFF-PA-10001534,Xerox 230,South,9689,Consumer,6/27/2021,Standard Class,Virginia,Paper,0,15.552,5,32.4
Office Supplies,Southaven,United States,LM-17065,Liz MacKendrick,6/27/2018,CA-2018-104283,38671,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",South,2277,Consumer,7/1/2018,Standard Class,Mississippi,Storage,0,0,5,306.2
Office Supplies,Richmond,United States,AG-10900,Arthur Gainer,9/25/2021,CA-2021-116939,23223,OFF-ST-10001476,Steel Personal Filing/Posting Tote,South,5715,Consumer,9/29/2021,Standard Class,Virginia,Storage,0,47.9385,5,177.55
Office Supplies,Salem,United States,AM-10705,Anne McFarland,7/21/2021,CA-2021-104731,24153,OFF-AR-10003727,Berol Giant Pencil Sharpener,South,6584,Consumer,7/27/2021,Standard Class,Virginia,Art,0,29.5626,6,101.94
Office Supplies,Salem,United States,AM-10705,Anne McFarland,7/21/2021,CA-2021-104731,24153,OFF-AR-10003829,Newell 35,South,6587,Consumer,7/27/2021,Standard Class,Virginia,Art,0,5.7072,6,19.68
Office Supplies,Georgetown,United States,AA-10645,Anna Andreadi,9/4/2020,CA-2020-131205,40324,OFF-BI-10000315,Poly Designer Cover & Back,South,6038,Consumer,9/8/2020,Standard Class,Kentucky,Binders,0,54.6912,6,113.94
Office Supplies,Columbus,United States,GA-14515,George Ashbrook,11/6/2018,CA-2018-120950,31907,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",South,9857,Consumer,11/11/2018,Standard Class,Georgia,Paper,0,20.9664,6,43.68
Office Supplies,Hattiesburg,United States,JS-16030,Joy Smith,7/19/2020,CA-2020-163776,39401,OFF-PA-10001033,Xerox 1893,South,5988,Consumer,7/25/2020,Standard Class,Mississippi,Paper,0,120.5106,6,245.94
Office Supplies,Jonesboro,United States,HL-15040,Hunter Lopez,1/20/2018,US-2018-147627,72401,OFF-AR-10002375,Newell 351,South,1123,Consumer,1/26/2018,Standard Class,Arkansas,Art,0,6.6584,7,22.96
Office Supplies,Warner Robins,United States,DC-13285,Debra Catini,11/10/2020,CA-2020-137736,31088,OFF-AR-10004999,Newell 315,South,2341,Consumer,11/15/2020,Standard Class,Georgia,Art,0,10.465,7,41.86
Office Supplies,Jackson,United States,FM-14380,Fred McMath,2/14/2020,CA-2020-146150,39212,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,South,8172,Consumer,2/19/2020,Standard Class,Mississippi,Art,0,68.6868,7,264.18
Office Supplies,Springfield,United States,PG-18895,Paul Gonzalez,6/13/2021,CA-2021-122056,22153,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,South,7265,Consumer,6/17/2021,Standard Class,Virginia,Art,0,50.9208,7,181.86
Office Supplies,Monroe,United States,BD-11605,Brian Dahlen,6/11/2019,US-2019-123960,71203,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",South,3036,Consumer,6/16/2019,Standard Class,Louisiana,Binders,0,16.6796,7,36.26
Office Supplies,Virginia Beach,United States,OT-18730,Olvera Toch,10/26/2021,CA-2021-162173,23464,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",South,6665,Consumer,11/1/2021,Standard Class,Virginia,Envelopes,0,113.211,7,251.58
Office Supplies,Alexandria,United States,DD-13570,Dorothy Dickinson,11/19/2021,CA-2021-110926,22304,OFF-FA-10000624,OIC Binder Clips,South,4138,Consumer,11/23/2021,Standard Class,Virginia,Fasteners,0,12.53,7,25.06
Office Supplies,Atlanta,United States,JH-15910,Jonathan Howell,9/13/2019,CA-2019-118843,30318,OFF-PA-10001712,Xerox 1948,South,6789,Consumer,9/20/2019,Standard Class,Georgia,Paper,0,31.4685,7,69.93
Office Supplies,Atlanta,United States,SC-20380,Shahid Collister,5/19/2021,CA-2021-138975,30318,OFF-PA-10000100,Xerox 1945,South,2862,Consumer,5/23/2021,Standard Class,Georgia,Paper,0,140.5957,7,286.93
Office Supplies,Huntsville,United States,JK-15370,Jay Kimmel,11/25/2020,CA-2020-132549,35810,OFF-ST-10001325,Sterilite Officeware Hinged File Box,South,8343,Consumer,11/30/2020,Standard Class,Alabama,Storage,0,19.8072,7,73.36
Office Supplies,Columbia,United States,GB-14575,Giulietta Baptist,9/21/2019,CA-2019-158421,29203,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,South,6177,Consumer,9/26/2019,Standard Class,South Carolina,Storage,0,24.0688,7,85.96
Office Supplies,Columbia,United States,GB-14575,Giulietta Baptist,9/21/2019,CA-2019-158421,29203,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",South,6184,Consumer,9/26/2019,Standard Class,South Carolina,Storage,0,17.7568,8,887.84
Office Supplies,Mobile,United States,JK-15730,Joe Kamberova,9/29/2020,CA-2020-108616,36608,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",South,3502,Consumer,10/3/2020,Standard Class,Alabama,Art,0,7.776,9,25.92
Office Supplies,Fayetteville,United States,TS-21655,Trudy Schmidt,12/25/2020,CA-2020-148684,72701,OFF-AR-10003811,Newell 327,South,7890,Consumer,12/29/2020,Standard Class,Arkansas,Art,0,5.3703,9,19.89
Office Supplies,Rogers,United States,GA-14725,Guy Armstrong,3/12/2021,CA-2021-152786,72756,OFF-BI-10000829,Avery Non-Stick Binders,South,5387,Consumer,3/17/2021,Standard Class,Arkansas,Binders,0,18.5886,9,40.41
Office Supplies,Columbus,United States,FO-14305,Frank Olsen,2/3/2019,CA-2019-103093,31907,OFF-EN-10003286,Staple envelope,South,7764,Consumer,2/7/2019,Standard Class,Georgia,Envelopes,0,35.0244,9,74.52
Office Supplies,Gulfport,United States,EJ-14155,Eva Jacobs,5/14/2021,CA-2021-133641,39503,OFF-EN-10004955,Fashion Color Clasp Envelopes,South,1245,Consumer,5/21/2021,Standard Class,Mississippi,Envelopes,0,23.8581,9,48.69
Office Supplies,Chesapeake,United States,TT-21070,Ted Trevino,9/8/2018,CA-2018-128839,23320,OFF-FA-10002280,Advantus Plastic Paper Clips,South,4134,Consumer,9/13/2018,Standard Class,Virginia,Fasteners,0,21.6,9,45
Office Supplies,Atlanta,United States,SG-20470,Sheri Gordon,7/26/2018,CA-2018-116190,30318,OFF-LA-10002762,Avery 485,South,7342,Consumer,8/1/2018,Standard Class,Georgia,Labels,0,76.5583,13,162.89
Office Supplies,Asheville,United States,DB-13615,Doug Bickford,11/27/2021,CA-2021-132185,28806,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,South,2677,Consumer,12/2/2021,Standard Class,North Carolina,Appliances,0.2,4.3584,1,43.584
Office Supplies,Daytona Beach,United States,SA-20830,Sue Ann Reed,4/26/2019,CA-2019-122266,32114,OFF-AR-10004757,Crayola Colored Pencils,South,8208,Consumer,4/30/2019,Standard Class,Florida,Art,0.2,0.4264,1,2.624
Office Supplies,Burlington,United States,HM-14980,Henry MacAllister,4/11/2021,CA-2021-130904,27217,OFF-AR-10000422,Pencil and Crayon Sharpener,South,8318,Consumer,4/16/2021,Standard Class,North Carolina,Art,0.2,0.1533,1,1.752
Office Supplies,Greensboro,United States,BG-11035,Barry Gonzalez,12/2/2021,CA-2021-165715,27405,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,South,6760,Consumer,12/8/2021,Standard Class,North Carolina,Art,0.2,2.4582,1,32.776
Office Supplies,Jacksonville,United States,PO-18850,Patrick O'Brill,9/18/2020,CA-2020-111409,32216,OFF-LA-10002787,Avery 480,South,4664,Consumer,9/22/2020,Standard Class,Florida,Labels,0.2,1.05,1,3
Office Supplies,Homestead,United States,AF-10870,Art Ferguson,11/18/2021,CA-2021-167871,33030,OFF-PA-10001977,Xerox 194,South,3946,Consumer,11/23/2021,Standard Class,Florida,Paper,0.2,15.5344,1,44.384
Office Supplies,Jacksonville,United States,NC-18415,Nathan Cano,10/14/2020,CA-2020-156503,28540,OFF-PA-10002377,Xerox 1916,South,3806,Consumer,10/20/2020,Standard Class,North Carolina,Paper,0.2,14.682,1,39.152
Office Supplies,Raleigh,United States,KT-16465,Kean Takahito,9/17/2018,US-2018-117170,27604,OFF-PA-10000682,Xerox 1924,South,3283,Consumer,9/24/2018,Standard Class,North Carolina,Paper,0.2,1.6762,1,4.624
